train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,signal_quality_percent,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,sensor_type,time_to_obstacle_min,braking_distance_required_km,effective_distance_km,safe_stopping_possible,rule_label,label,label_noised
55.9,1.9,rain,False,50.0,7,signal_cable_theft,True,361,,CLEAR,False,17.11,track_circuit,2.04,0.812,1.894,True,reduce_speed,reduce_speed,False
57.6,1.66,clear,False,51.6,8,fallen_tree,True,1376,1.0264,CLEAR,True,23.34,vibration,1.73,0.664,1.638,True,reduce_speed,reduce_speed,False
117.3,12.2,heavy_rain,True,74.8,7,landslide_debris,True,122,,CLEAR,False,23.55,vibration,6.24,4.403,12.196,True,reroute,reroute,False
199.1,16.13,heavy_rain,False,95.7,7,water_logging,True,500,,CLEAR,True,13.06,accelerometer,4.86,12.685,16.102,True,reroute,reroute,False
87.9,5.33,clear,False,99.4,3,cattle_crossing,False,291,1.0083,OCCUPIED,True,21.4,track_circuit,3.64,1.545,5.323,True,proceed_with_caution,proceed_with_caution,False
139.9,18.68,flood,True,55.0,4,water_logging,False,1971,,OCCUPIED,True,18.55,track_circuit,8.01,6.654,18.603,True,reduce_speed,reduce_speed,False
125.4,15.88,clear,False,96.2,7,equipment_failure_ahead,True,768,0.9375,CLEAR,True,9.33,accelerometer,7.6,3.145,15.853,True,reduce_speed,reduce_speed,False
175.5,1.73,rain,True,72.9,4,sensor_miscount,False,1139,0.909,OCCUPIED,False,16.61,vibration,0.59,8.008,1.674,False,emergency_stop,emergency_stop,False
89.7,8.26,clear,False,93.5,9,equipment_failure_ahead,False,1592,0.9058,CLEAR,True,23.84,axle_counter,5.53,1.609,8.22,True,reduce_speed,reduce_speed,False
131.0,1.55,snow,True,31.9,6,fallen_tree,True,1941,,CLEAR,True,19.22,axle_counter,0.71,6.521,1.479,False,reroute,reroute,False
192.3,18.32,clear,False,32.3,4,environmental_false_positive,True,1992,0.9503,CLEAR,False,17.88,track_circuit,5.72,7.396,18.214,True,reduce_speed,reduce_speed,False
96.6,14.91,clear,False,35.2,3,cattle_crossing,True,370,,OCCUPIED,True,5.94,accelerometer,9.26,1.866,14.9,True,reduce_speed,reduce_speed,False
113.1,13.79,clear,False,86.3,10,broken_rail,False,818,1.0276,CLEAR,True,20.86,axle_counter,7.32,2.558,13.764,True,emergency_stop,emergency_stop,False
182.8,13.72,flood,True,39.7,5,equipment_failure_ahead,False,840,,OCCUPIED,True,10.05,axle_counter,4.5,11.361,13.677,True,reduce_speed,reduce_speed,False
96.5,5.85,snow,True,42.4,5,signal_cable_theft,True,1603,0.9907,CLEAR,False,15.79,axle_counter,3.64,3.539,5.807,True,reduce_speed,reduce_speed,False
104.0,18.68,fog,False,71.0,8,unknown_obstruction,True,704,0.9894,OCCUPIED,False,17.1,track_circuit,10.78,2.38,18.66,True,reduce_speed,reduce_speed,False
92.1,18.47,snow,True,97.0,4,sensor_miscount,True,501,,OCCUPIED,True,13.12,track_circuit,12.03,3.223,18.457,True,reduce_speed,reduce_speed,False
170.5,14.84,snow,False,69.7,9,boulder,True,1523,,CLEAR,True,4.56,vibration,5.22,11.047,14.768,True,emergency_stop,emergency_stop,False
189.2,9.48,rain,True,81.3,2,sensor_miscount,False,1015,0.9736,OCCUPIED,False,17.59,axle_counter,3.01,9.307,9.427,False,emergency_stop,emergency_stop,False
142.8,1.13,clear,False,43.1,1,cattle_crossing,False,1508,,OCCUPIED,False,6.56,track_circuit,0.47,4.078,1.07,False,emergency_stop,emergency_stop,False
141.7,0.76,heavy_rain,True,94.0,7,unknown_obstruction,True,791,0.8882,OCCUPIED,True,7.0,track_circuit,0.32,6.425,0.729,False,reroute,reroute,False
105.5,2.94,fog,False,33.9,3,environmental_false_positive,True,999,,CLEAR,True,3.61,accelerometer,1.67,2.449,2.911,True,reduce_speed,reduce_speed,False
46.9,12.0,clear,False,49.8,9,boulder,True,67,,CLEAR,True,15.69,track_circuit,15.35,0.44,11.999,True,emergency_stop,emergency_stop,False
72.0,16.0,clear,False,61.8,7,boulder,True,81,0.9836,OCCUPIED,True,3.38,axle_counter,13.33,1.037,15.998,True,reduce_speed,emergency_stop,True
67.9,18.98,fog,False,45.8,8,landslide_debris,False,50,1.0418,OCCUPIED,True,8.96,axle_counter,16.77,1.014,18.979,True,reduce_speed,reduce_speed,False
63.0,3.67,clear,False,76.5,2,cattle_crossing,False,391,,CLEAR,True,22.29,vibration,3.5,0.794,3.663,True,proceed_with_caution,proceed_with_caution,False
146.4,5.66,snow,True,77.5,10,landslide_debris,False,728,1.0156,OCCUPIED,True,11.6,vibration,2.32,8.145,5.63,False,emergency_stop,emergency_stop,False
66.1,1.27,clear,False,44.8,3,sensor_miscount,True,148,0.9434,OCCUPIED,False,22.42,accelerometer,1.15,0.874,1.267,True,reduce_speed,reduce_speed,False
58.3,19.78,clear,False,30.6,4,cattle_crossing,False,363,1.0045,OCCUPIED,True,12.57,track_circuit,20.36,0.68,19.774,True,reduce_speed,reduce_speed,False
104.3,15.66,heavy_rain,False,35.2,3,environmental_false_positive,False,1702,1.0153,CLEAR,False,4.88,accelerometer,9.01,3.481,15.611,True,reduce_speed,reduce_speed,False
83.6,9.72,clear,False,30.0,6,fallen_tree,True,1717,1.132,CLEAR,True,19.09,accelerometer,6.98,1.398,9.68,True,reduce_speed,reduce_speed,False
67.6,11.6,clear,False,93.4,2,cattle_crossing,False,615,,CLEAR,False,9.16,axle_counter,10.3,0.914,11.588,True,proceed_with_caution,proceed_with_caution,False
67.6,11.33,rain,False,73.5,6,boulder,False,1896,,CLEAR,True,24.18,axle_counter,10.06,1.188,11.294,True,reduce_speed,reduce_speed,False
84.7,5.24,snow,False,39.7,9,unknown_obstruction,False,280,,CLEAR,True,6.92,track_circuit,3.71,2.726,5.233,True,emergency_stop,emergency_stop,False
128.2,3.87,clear,False,36.5,9,boulder,False,111,,CLEAR,True,20.64,axle_counter,1.81,3.287,3.866,True,emergency_stop,emergency_stop,False
162.5,6.08,clear,False,87.2,7,boulder,True,740,1.0522,CLEAR,True,12.6,track_circuit,2.24,5.281,6.047,True,reduce_speed,reduce_speed,False
177.2,5.09,heavy_rain,True,86.8,9,track_buckling,False,566,,CLEAR,True,21.13,track_circuit,1.72,10.048,5.062,False,emergency_stop,emergency_stop,False
161.5,11.24,flood,True,94.9,3,environmental_false_positive,False,200,1.0157,CLEAR,True,4.98,accelerometer,4.18,8.868,11.231,True,reduce_speed,reduce_speed,False
142.4,6.3,rain,True,41.1,8,boulder,False,1703,,OCCUPIED,True,16.02,track_circuit,2.65,5.272,6.233,True,reduce_speed,reduce_speed,False
185.7,14.63,clear,False,66.6,10,broken_rail,True,1959,1.028,CLEAR,False,3.27,axle_counter,4.73,6.897,14.529,True,emergency_stop,emergency_stop,False
125.6,11.45,clear,False,38.5,3,sensor_miscount,True,577,1.0168,CLEAR,True,20.24,track_circuit,5.47,3.155,11.43,True,reduce_speed,reduce_speed,False
143.2,10.74,clear,False,85.7,3,sensor_miscount,False,664,1.133,OCCUPIED,True,6.27,track_circuit,4.5,4.101,10.714,True,proceed_with_caution,proceed_with_caution,False
108.8,19.04,clear,False,58.9,9,track_buckling,False,1451,1.0445,OCCUPIED,True,10.98,track_circuit,10.5,2.367,18.996,True,emergency_stop,emergency_stop,False
95.7,6.58,fog,False,78.7,9,landslide_debris,True,1870,0.944,OCCUPIED,True,16.57,track_circuit,4.13,2.015,6.53,True,emergency_stop,emergency_stop,False
96.4,12.78,clear,False,32.1,6,water_logging,False,609,1.0765,OCCUPIED,True,12.22,axle_counter,7.95,1.859,12.764,True,reduce_speed,reduce_speed,False
68.0,0.2,rain,False,84.5,8,track_buckling,False,1382,1.0465,CLEAR,True,19.58,accelerometer,0.18,1.202,0.174,False,emergency_stop,emergency_stop,False
168.5,14.79,fog,False,46.1,3,sensor_miscount,False,95,1.0561,OCCUPIED,True,17.36,axle_counter,5.27,6.246,14.786,True,reduce_speed,reduce_speed,False
53.6,10.15,rain,False,89.0,9,stranded_vehicle,True,1154,,CLEAR,True,3.69,accelerometer,11.36,0.747,10.133,True,emergency_stop,emergency_stop,False
149.6,4.33,clear,False,43.0,3,water_logging,False,1975,1.0605,OCCUPIED,True,19.45,vibration,1.74,4.476,4.248,False,emergency_stop,emergency_stop,False
179.0,0.23,heavy_rain,False,85.3,8,boulder,False,977,1.0264,CLEAR,True,10.88,axle_counter,0.08,10.253,0.181,False,emergency_stop,emergency_stop,False
122.1,14.2,fog,True,39.4,2,cattle_crossing,False,1301,,OCCUPIED,True,15.15,track_circuit,6.98,3.28,14.156,True,reduce_speed,reroute,True
55.9,13.32,fog,False,76.4,10,track_buckling,False,1391,,OCCUPIED,True,5.81,track_circuit,14.3,0.687,13.298,True,emergency_stop,emergency_stop,False
111.4,13.38,clear,False,84.5,2,sensor_miscount,False,1283,,CLEAR,False,10.87,accelerometer,7.21,2.482,13.34,True,proceed_with_caution,proceed_with_caution,False
98.2,8.86,clear,False,57.0,8,landslide_debris,True,1388,1.0205,OCCUPIED,True,20.52,axle_counter,5.41,1.929,8.822,True,reroute,reroute,False
197.8,12.86,snow,True,47.1,6,equipment_failure_ahead,True,1779,1.0048,CLEAR,False,23.19,axle_counter,3.9,14.867,12.762,False,reroute,reroute,False
152.1,11.51,clear,False,54.1,3,sensor_miscount,True,70,0.9811,CLEAR,True,23.5,vibration,4.54,4.627,11.507,True,reduce_speed,reduce_speed,False
156.8,4.93,clear,False,50.8,9,track_buckling,False,1775,0.9891,CLEAR,False,17.65,track_circuit,1.89,4.917,4.853,False,emergency_stop,emergency_stop,False
125.0,10.47,rain,False,74.3,7,landslide_debris,False,1821,,CLEAR,True,2.43,vibration,5.03,4.062,10.407,True,reduce_speed,reduce_speed,False
155.0,10.39,fog,False,33.1,7,stranded_vehicle,False,1813,0.8931,CLEAR,True,11.34,track_circuit,4.02,5.286,10.312,True,reduce_speed,reduce_speed,False
157.0,16.51,flood,True,32.9,9,boulder,False,767,,CLEAR,True,5.23,accelerometer,6.31,8.381,16.477,True,emergency_stop,emergency_stop,False
55.3,8.78,clear,False,50.1,10,track_buckling,False,1187,1.0209,CLEAR,False,17.59,track_circuit,9.53,0.612,8.762,True,emergency_stop,emergency_stop,False
79.5,8.83,snow,False,49.4,8,unknown_obstruction,False,739,0.9633,CLEAR,True,4.45,track_circuit,6.66,2.402,8.814,True,reduce_speed,reduce_speed,False
47.0,19.69,clear,False,42.4,9,broken_rail,True,1689,1.0355,CLEAR,True,24.45,vibration,25.14,0.442,19.668,True,emergency_stop,emergency_stop,False
124.0,17.91,rain,False,80.2,6,boulder,False,843,0.9695,CLEAR,True,5.27,track_circuit,8.67,3.998,17.881,True,reduce_speed,reduce_speed,False
180.7,5.0,rain,False,31.7,2,cattle_crossing,True,660,0.9695,CLEAR,True,1.79,accelerometer,1.66,8.49,4.967,False,reroute,reroute,False
139.5,18.22,clear,False,94.7,5,fallen_tree,False,1386,1.0225,CLEAR,True,21.17,vibration,7.84,3.892,18.166,True,reduce_speed,reduce_speed,False
122.5,2.93,clear,False,83.0,8,equipment_failure_ahead,False,146,,OCCUPIED,True,5.46,track_circuit,1.44,3.001,2.925,False,emergency_stop,emergency_stop,False
188.5,17.1,clear,False,58.2,10,landslide_debris,False,783,1.0168,CLEAR,True,1.09,track_circuit,5.44,7.106,17.059,True,emergency_stop,proceed_with_caution,True
71.7,3.83,flood,False,90.1,4,sensor_miscount,True,452,0.9534,CLEAR,False,13.93,accelerometer,3.21,1.748,3.821,True,proceed_with_caution,proceed_with_caution,False
56.6,8.63,rain,False,73.3,2,environmental_false_positive,False,779,0.9789,CLEAR,True,24.25,axle_counter,9.15,0.833,8.618,True,proceed_with_caution,proceed_with_caution,False
187.2,19.68,snow,True,69.9,9,landslide_debris,False,925,,OCCUPIED,True,7.05,accelerometer,6.31,13.317,19.632,True,emergency_stop,emergency_stop,False
184.9,2.12,heavy_rain,True,51.9,7,boulder,True,173,,CLEAR,True,10.51,track_circuit,0.69,10.94,2.111,False,reroute,reroute,False
150.9,16.83,rain,True,76.4,3,water_logging,False,1736,1.0576,CLEAR,True,6.31,accelerometer,6.69,5.92,16.757,True,reduce_speed,reduce_speed,False
83.1,10.0,heavy_rain,True,39.8,2,environmental_false_positive,False,862,1.0236,OCCUPIED,True,14.17,axle_counter,7.22,2.21,9.98,True,reduce_speed,reduce_speed,False
195.3,2.4,clear,False,66.7,3,cattle_crossing,False,750,1.0462,CLEAR,True,8.41,vibration,0.74,7.628,2.359,False,emergency_stop,emergency_stop,False
163.6,19.06,clear,False,38.1,6,signal_cable_theft,True,341,,CLEAR,True,14.99,track_circuit,6.99,5.353,19.045,True,reduce_speed,reduce_speed,False
149.5,11.07,heavy_rain,True,61.2,3,environmental_false_positive,True,1992,0.9189,CLEAR,False,12.21,track_circuit,4.44,7.152,10.987,True,reduce_speed,reduce_speed,False
79.6,17.64,heavy_rain,True,73.1,3,environmental_false_positive,True,1719,1.1444,CLEAR,True,23.26,accelerometer,13.3,2.028,17.602,True,reduce_speed,reduce_speed,False
124.5,17.41,clear,False,40.9,3,cattle_crossing,True,990,1.0562,CLEAR,True,16.92,accelerometer,8.39,3.1,17.376,True,reduce_speed,reduce_speed,False
172.5,0.49,rain,False,45.5,4,cattle_crossing,False,702,,OCCUPIED,False,17.22,track_circuit,0.17,7.737,0.456,False,emergency_stop,proceed_with_caution,True
178.3,5.44,rain,False,86.9,3,sensor_miscount,False,962,0.941,OCCUPIED,False,12.42,accelerometer,1.83,8.266,5.392,False,emergency_stop,emergency_stop,False
132.0,6.87,heavy_rain,True,47.9,5,fallen_tree,True,1924,1.0229,OCCUPIED,True,7.93,track_circuit,3.12,5.576,6.799,True,reduce_speed,reduce_speed,False
126.0,10.79,rain,False,36.7,1,environmental_false_positive,False,481,,OCCUPIED,True,8.19,track_circuit,5.14,4.128,10.773,True,reduce_speed,reduce_speed,False
153.1,1.62,clear,False,53.1,10,landslide_debris,False,1385,,CLEAR,True,12.85,track_circuit,0.63,4.688,1.561,False,emergency_stop,emergency_stop,False
126.9,7.9,clear,False,95.5,8,track_buckling,True,1812,1.0282,OCCUPIED,True,5.2,track_circuit,3.74,3.221,7.836,True,reroute,reroute,False
109.7,16.33,clear,False,78.6,2,environmental_false_positive,False,1525,1.0215,OCCUPIED,True,3.74,track_circuit,8.93,2.407,16.284,True,proceed_with_caution,reduce_speed,True
58.2,3.63,fog,False,70.3,5,stranded_vehicle,False,1747,,CLEAR,True,9.62,track_circuit,3.74,0.745,3.602,True,reduce_speed,reduce_speed,False
64.5,14.09,heavy_rain,False,88.8,9,boulder,True,1899,0.9936,CLEAR,True,3.7,track_circuit,13.11,1.331,14.056,True,emergency_stop,emergency_stop,False
162.8,9.31,rain,False,76.2,10,track_buckling,True,167,0.9691,CLEAR,True,6.15,vibration,3.43,6.891,9.302,True,emergency_stop,emergency_stop,False
48.8,1.6,clear,False,86.8,1,cattle_crossing,False,516,1.0272,OCCUPIED,True,13.61,vibration,1.97,0.476,1.593,True,proceed_with_caution,proceed_with_caution,False
53.1,3.71,clear,False,76.0,4,environmental_false_positive,True,331,,CLEAR,True,19.86,vibration,4.19,0.564,3.705,True,proceed_with_caution,proceed_with_caution,False
185.2,2.99,fog,False,90.5,9,landslide_debris,False,1156,0.9925,CLEAR,True,6.01,track_circuit,0.97,7.546,2.931,False,emergency_stop,emergency_stop,False
154.1,12.47,heavy_rain,True,73.7,8,landslide_debris,False,844,0.9135,OCCUPIED,True,19.9,vibration,4.86,7.599,12.434,True,reduce_speed,reduce_speed,False
45.7,1.93,clear,False,48.5,4,cattle_crossing,True,129,,CLEAR,True,0.88,track_circuit,2.53,0.418,1.928,True,reduce_speed,reduce_speed,False
93.4,16.5,clear,False,32.9,7,equipment_failure_ahead,False,1137,,CLEAR,False,24.93,vibration,10.6,1.745,16.471,True,reduce_speed,reduce_speed,False
163.3,16.17,rain,False,37.4,7,fallen_tree,False,246,0.998,CLEAR,True,13.17,axle_counter,5.94,6.933,16.159,True,reduce_speed,reduce_speed,False
109.7,1.79,clear,False,65.9,9,equipment_failure_ahead,False,844,,CLEAR,False,12.16,track_circuit,0.98,2.407,1.764,False,emergency_stop,emergency_stop,False
117.7,17.79,heavy_rain,True,98.0,9,unknown_obstruction,False,765,,CLEAR,False,16.44,track_circuit,9.07,4.433,17.765,True,emergency_stop,emergency_stop,False
116.1,19.19,clear,True,83.2,7,fallen_tree,False,1793,1.054,CLEAR,True,12.14,vibration,9.92,2.696,19.132,True,reduce_speed,reduce_speed,False
76.3,1.06,clear,False,84.3,3,environmental_false_positive,True,1381,0.9642,OCCUPIED,False,10.5,accelerometer,0.83,1.164,1.031,False,reroute,reroute,False
156.8,19.02,snow,True,76.5,2,sensor_miscount,False,1267,,CLEAR,True,9.59,vibration,7.28,9.343,18.965,True,reduce_speed,reduce_speed,False
61.0,5.73,clear,False,93.2,1,cattle_crossing,True,1672,1.0469,OCCUPIED,True,24.46,accelerometer,5.64,0.744,5.702,True,proceed_with_caution,proceed_with_caution,False
123.6,13.36,clear,False,81.5,3,water_logging,True,402,1.0548,CLEAR,True,21.61,accelerometer,6.49,3.055,13.346,True,reduce_speed,reduce_speed,False
71.3,3.66,clear,False,48.1,3,environmental_false_positive,False,550,1.0254,OCCUPIED,True,12.81,track_circuit,3.08,1.017,3.649,True,reduce_speed,reduce_speed,False
52.2,16.39,clear,False,65.0,3,environmental_false_positive,False,1517,0.9721,CLEAR,True,20.99,vibration,18.84,0.545,16.368,True,proceed_with_caution,proceed_with_caution,False
67.2,16.87,clear,False,58.3,5,sensor_miscount,False,1511,,CLEAR,False,4.15,track_circuit,15.06,0.903,16.842,True,reduce_speed,reduce_speed,False
179.7,19.57,clear,False,41.6,5,equipment_failure_ahead,True,91,0.9801,CLEAR,True,13.47,axle_counter,6.53,6.458,19.565,True,reduce_speed,reduce_speed,False
72.3,19.85,clear,False,45.6,2,cattle_crossing,False,487,0.9965,CLEAR,False,11.53,track_circuit,16.47,1.045,19.84,True,reduce_speed,reduce_speed,False
88.1,1.7,clear,False,50.0,1,environmental_false_positive,True,493,0.8965,CLEAR,False,8.46,accelerometer,1.16,1.552,1.688,False,reroute,reroute,False
66.4,13.23,rain,False,42.2,2,environmental_false_positive,False,61,,CLEAR,False,23.0,vibration,11.95,1.146,13.229,True,reduce_speed,reduce_speed,False
159.0,5.61,fog,False,45.2,9,track_buckling,True,1340,1.0751,CLEAR,True,20.9,track_circuit,2.12,5.562,5.551,False,reroute,reroute,False
114.0,2.69,clear,False,94.1,7,landslide_debris,False,156,,CLEAR,True,22.72,track_circuit,1.42,2.599,2.685,False,emergency_stop,emergency_stop,False
191.3,3.15,clear,False,54.0,5,water_logging,False,1691,1.0736,CLEAR,True,16.06,axle_counter,0.99,7.319,3.06,False,emergency_stop,emergency_stop,False
148.0,18.74,rain,True,87.9,4,environmental_false_positive,True,1192,,OCCUPIED,True,9.72,vibration,7.6,5.695,18.691,True,reduce_speed,reduce_speed,False
127.4,13.74,snow,False,34.5,5,fallen_tree,False,1536,0.9813,CLEAR,True,19.04,accelerometer,6.47,6.168,13.686,True,reduce_speed,reduce_speed,False
146.8,1.2,heavy_rain,True,98.7,5,sensor_miscount,True,1019,,OCCUPIED,True,3.16,track_circuit,0.49,6.896,1.158,False,reroute,reroute,False
51.3,19.69,clear,False,83.5,7,landslide_debris,False,1942,1.058,CLEAR,False,21.4,axle_counter,23.03,0.526,19.662,True,reduce_speed,reduce_speed,False
192.4,16.19,clear,False,93.5,8,stranded_vehicle,False,577,1.0455,OCCUPIED,True,1.21,axle_counter,5.05,7.404,16.159,True,reduce_speed,reduce_speed,False
193.2,6.32,clear,False,66.8,10,broken_rail,False,1138,1.0592,CLEAR,True,20.55,track_circuit,1.96,7.465,6.259,False,emergency_stop,emergency_stop,False
87.8,9.52,clear,False,74.4,9,boulder,True,62,0.9992,OCCUPIED,True,17.75,axle_counter,6.51,1.542,9.518,True,emergency_stop,emergency_stop,False
142.4,14.59,rain,False,55.3,8,unknown_obstruction,True,1674,1.0086,CLEAR,True,2.67,track_circuit,6.15,5.272,14.524,True,reduce_speed,proceed_with_caution,True
76.3,13.59,clear,False,60.2,6,boulder,True,1158,0.9847,CLEAR,False,4.1,track_circuit,10.69,1.164,13.565,True,reduce_speed,reduce_speed,False
129.9,9.37,clear,True,82.6,7,unknown_obstruction,True,393,0.9968,OCCUPIED,True,11.58,axle_counter,4.33,3.375,9.356,True,reduce_speed,reduce_speed,False
164.5,10.35,clear,False,33.5,9,track_buckling,False,1645,0.9589,CLEAR,True,7.85,accelerometer,3.78,5.412,10.275,True,emergency_stop,emergency_stop,False
190.7,1.06,rain,False,32.6,9,equipment_failure_ahead,True,1979,0.9955,CLEAR,True,21.75,track_circuit,0.33,9.455,0.955,False,reroute,reroute,False
97.6,10.11,clear,False,91.2,8,broken_rail,True,183,0.9904,CLEAR,False,5.22,track_circuit,6.22,1.905,10.105,True,reroute,reroute,False
152.5,6.94,heavy_rain,True,37.7,10,landslide_debris,True,1700,0.9725,CLEAR,True,10.72,vibration,2.73,7.442,6.868,False,reroute,reroute,False
156.0,5.84,clear,False,80.5,8,landslide_debris,False,1486,,CLEAR,True,6.88,accelerometer,2.25,4.867,5.776,True,reduce_speed,reduce_speed,False
79.3,5.54,snow,False,44.0,7,landslide_debris,False,741,0.9154,CLEAR,True,3.62,axle_counter,4.19,2.39,5.524,True,reduce_speed,reduce_speed,False
142.5,13.05,clear,True,55.6,9,broken_rail,True,1287,1.0202,CLEAR,True,6.86,track_circuit,5.49,4.061,12.999,True,emergency_stop,emergency_stop,False
146.6,8.7,heavy_rain,False,50.5,4,environmental_false_positive,False,1582,,OCCUPIED,False,21.57,vibration,3.56,6.877,8.636,True,reduce_speed,reduce_speed,False
163.4,8.63,snow,True,64.3,3,water_logging,True,985,0.9491,CLEAR,True,18.03,axle_counter,3.17,10.146,8.585,False,reroute,reroute,False
200.0,3.35,flood,True,87.9,6,water_logging,False,1350,,CLEAR,True,22.9,vibration,1.01,13.6,3.275,False,emergency_stop,emergency_stop,False
51.2,19.24,heavy_rain,False,91.3,8,broken_rail,True,144,1.0283,CLEAR,False,10.43,track_circuit,22.55,0.839,19.238,True,reroute,reroute,False
76.4,4.63,heavy_rain,True,45.5,1,cattle_crossing,False,1855,0.8645,CLEAR,True,6.39,track_circuit,3.64,1.868,4.591,True,reduce_speed,reduce_speed,False
67.5,8.24,rain,False,53.6,3,sensor_miscount,True,1851,1.0101,OCCUPIED,True,1.14,track_circuit,7.32,1.185,8.205,True,reduce_speed,reduce_speed,False
