train_speed_kmh,distance_to_obstacle_km,environmental_condition,weather_alert,severity_score,obstruction_type,alternative_route_available,communication_latency_ms,signal_quality_percent,sensor_type,axle_balance,ahead_section_status,known_train_schedule,distance_from_station_km,create_repair_defect,corridor,action
181,12.463,fog,True,1,boulder,False,171,6,track_circuit,41.68,CLEAR,True,35.093,False,DEL-AGRA,reduce_speed
178,5.4,fog,False,3,boulder,False,974,36,track_circuit,78.48,CLEAR,True,13.15,False,MUM-PUNE,proceed_with_caution
86,0.788,rain,True,3,broken_rail,False,32,1,track_circuit,90.69,CLEAR,True,25.585,False,DEL-AGRA,proceed_with_caution
161,19.773,fog,True,5,boulder,False,333,37,vibration,80.16,CLEAR,True,42.562,False,DEL-AGRA,reduce_speed
88,6.573,fog,False,8,stranded_vehicle,False,771,47,vibration,18.29,CLEAR,True,41.785,False,CHN-BGLR,reduce_speed
87,2.261,fog,False,2,track_buckling,True,4849,61,accelerometer,18.13,OCCUPIED,True,43.129,False,MUM-PUNE,proceed_with_caution
150,8.814,rain,True,6,landslide_debris,False,4309,98,axle_counter,97.79,CLEAR,True,30.912,False,MUM-PUNE,reduce_speed
143,2.973,fog,False,8,sensor_miscount,True,1295,64,accelerometer,0.0,CLEAR,True,12.045,False,DEL-AGRA,reduce_speed
141,8.066,heavy_rain,True,5,equipment_failure_ahead,False,731,63,accelerometer,31.61,OCCUPIED,True,20.172,True,HYB-SEC,proceed_with_caution
122,17.802,snow,True,6,broken_rail,False,2986,6,axle_counter,84.43,CLEAR,True,23.657,False,CHN-BGLR,reduce_speed
101,0.044,snow,True,6,equipment_failure_ahead,True,4286,47,track_circuit,0.0,CLEAR,False,37.126,False,KOL-HOW,reduce_speed
145,4.312,clear,False,3,water_logging,True,3405,5,track_circuit,77.21,CLEAR,True,25.21,False,DEL-AGRA,proceed_with_caution
155,16.776,clear,False,5,track_buckling,False,1432,93,axle_counter,10.36,CLEAR,True,48.975,False,MUM-PUNE,proceed_with_caution
120,9.057,flood,True,5,unknown_obstruction,False,4206,38,vibration,0.0,CLEAR,True,14.529,False,MUM-PUNE,proceed_with_caution
90,10.078,fog,False,4,boulder,False,4616,61,accelerometer,67.42,OCCUPIED,True,0.639,True,CHN-BGLR,proceed_with_caution
96,5.34,fog,False,9,environmental_false_positive,True,518,88,vibration,0.0,CLEAR,True,30.805,False,HYB-SEC,reduce_speed
188,7.778,fog,True,7,unknown_obstruction,True,394,48,accelerometer,41.66,OCCUPIED,True,37.183,False,CHN-BGLR,reduce_speed
139,15.102,flood,True,6,equipment_failure_ahead,False,1595,37,accelerometer,0.0,CLEAR,True,25.692,False,CHN-BGLR,reduce_speed
86,11.68,clear,True,4,unknown_obstruction,False,337,19,vibration,59.69,CLEAR,True,17.904,False,KOL-HOW,proceed_with_caution
178,1.364,flood,True,5,signal_cable_theft,False,2872,28,axle_counter,66.33,CLEAR,True,37.633,False,HYB-SEC,proceed_with_caution
47,2.294,flood,True,3,environmental_false_positive,False,2007,5,vibration,0.0,CLEAR,True,14.141,False,KOL-HOW,proceed_with_caution
169,0.877,heavy_rain,False,3,signal_cable_theft,True,796,21,track_circuit,0.0,CLEAR,False,43.248,False,DEL-AGRA,proceed_with_caution
156,12.931,snow,False,6,track_buckling,True,2727,4,track_circuit,0.0,OCCUPIED,True,28.748,False,KOL-HOW,reduce_speed
148,8.661,rain,True,6,signal_cable_theft,True,528,96,track_circuit,0.0,CLEAR,True,14.492,False,HYB-SEC,reduce_speed
157,7.628,snow,False,1,track_buckling,False,1127,95,accelerometer,79.68,OCCUPIED,True,33.864,False,KOL-HOW,proceed_with_caution
187,2.827,clear,True,5,cattle_crossing,False,707,39,axle_counter,74.83,CLEAR,False,42.573,True,MUM-PUNE,proceed_with_caution
94,2.292,snow,False,5,landslide_debris,False,4506,59,track_circuit,0.0,CLEAR,True,29.03,False,KOL-HOW,proceed_with_caution
70,5.703,fog,True,3,broken_rail,False,2514,88,axle_counter,56.56,OCCUPIED,False,8.432,False,MUM-PUNE,reduce_speed
115,16.802,fog,True,6,broken_rail,False,2948,99,vibration,0.0,CLEAR,True,42.09,False,MUM-PUNE,reduce_speed
64,14.549,clear,False,7,environmental_false_positive,True,4776,74,accelerometer,0.0,OCCUPIED,True,27.173,False,CHN-BGLR,reduce_speed
145,4.466,clear,False,6,stranded_vehicle,True,4115,65,track_circuit,0.0,CLEAR,False,40.327,False,MUM-PUNE,reduce_speed
85,3.583,clear,False,6,track_buckling,False,3970,45,track_circuit,21.88,CLEAR,True,11.701,False,HYB-SEC,reduce_speed
165,18.358,rain,False,1,environmental_false_positive,False,4281,81,vibration,83.49,CLEAR,True,18.833,False,HYB-SEC,proceed_with_caution
177,5.032,snow,False,3,cattle_crossing,False,2836,62,accelerometer,0.0,CLEAR,True,8.28,True,KOL-HOW,proceed_with_caution
137,12.04,clear,False,6,cattle_crossing,False,938,61,accelerometer,0.0,CLEAR,True,12.184,True,HYB-SEC,reduce_speed
55,17.816,fog,True,3,track_buckling,False,3331,76,track_circuit,87.85,OCCUPIED,True,30.326,False,CHN-BGLR,reduce_speed
198,2.854,snow,True,7,sensor_miscount,False,2176,21,vibration,0.0,CLEAR,True,5.429,False,HYB-SEC,reduce_speed
200,1.926,snow,True,6,landslide_debris,False,4363,64,track_circuit,0.0,OCCUPIED,True,0.06,False,CHN-BGLR,reduce_speed
56,13.953,rain,True,8,broken_rail,False,3133,44,track_circuit,42.55,CLEAR,True,42.953,False,HYB-SEC,reduce_speed
46,11.56,clear,True,1,environmental_false_positive,True,2597,52,vibration,10.66,CLEAR,True,42.749,False,KOL-HOW,proceed_with_caution
146,15.099,flood,True,7,broken_rail,True,4590,71,accelerometer,25.38,CLEAR,False,19.906,True,DEL-AGRA,reduce_speed
86,2.006,rain,True,7,equipment_failure_ahead,False,436,20,accelerometer,0.0,OCCUPIED,False,23.583,False,DEL-AGRA,reduce_speed
65,12.181,clear,False,8,cattle_crossing,False,4278,36,track_circuit,0.0,CLEAR,True,10.085,False,HYB-SEC,reduce_speed
198,10.211,clear,False,6,environmental_false_positive,True,1969,83,track_circuit,0.0,OCCUPIED,False,17.656,False,HYB-SEC,reduce_speed
62,18.384,clear,False,6,signal_cable_theft,False,2861,44,vibration,0.0,CLEAR,True,0.233,True,HYB-SEC,reduce_speed
120,6.799,clear,True,5,stranded_vehicle,False,4719,32,accelerometer,96.61,OCCUPIED,False,48.062,False,CHN-BGLR,proceed_with_caution
168,2.325,snow,True,6,fallen_tree,False,1893,40,accelerometer,0.0,OCCUPIED,True,14.364,False,KOL-HOW,reduce_speed
166,6.277,flood,True,5,track_buckling,False,1567,63,axle_counter,0.0,OCCUPIED,True,10.138,False,HYB-SEC,proceed_with_caution
75,18.404,snow,False,6,sensor_miscount,True,4445,5,accelerometer,37.12,CLEAR,False,44.85,False,CHN-BGLR,reduce_speed
175,5.605,snow,True,5,landslide_debris,False,3476,61,track_circuit,50.25,OCCUPIED,False,22.86,True,HYB-SEC,reduce_speed
48,13.482,fog,True,2,water_logging,False,2137,23,vibration,23.71,OCCUPIED,True,9.196,False,CHN-BGLR,reduce_speed
147,5.593,rain,True,3,sensor_miscount,False,828,92,vibration,80.41,OCCUPIED,True,40.002,False,CHN-BGLR,proceed_with_caution
172,2.689,clear,False,6,signal_cable_theft,False,3996,38,vibration,0.0,CLEAR,True,3.002,False,CHN-BGLR,reduce_speed
130,5.195,clear,False,5,equipment_failure_ahead,True,172,52,track_circuit,0.0,CLEAR,True,26.922,False,KOL-HOW,reroute
169,15.495,fog,True,2,sensor_miscount,True,1196,21,vibration,42.18,OCCUPIED,True,8.1,False,KOL-HOW,reduce_speed
199,12.893,fog,True,5,water_logging,False,4277,57,accelerometer,0.0,CLEAR,True,12.582,False,DEL-AGRA,reduce_speed
69,1.276,rain,False,5,landslide_debris,False,4302,97,track_circuit,0.0,CLEAR,False,19.492,False,KOL-HOW,proceed_with_caution
179,16.77,clear,True,6,water_logging,False,3837,69,vibration,0.0,OCCUPIED,True,8.852,False,HYB-SEC,reduce_speed
181,6.193,fog,True,5,equipment_failure_ahead,True,2532,46,accelerometer,25.98,CLEAR,True,37.915,True,KOL-HOW,reduce_speed
170,18.939,clear,False,1,cattle_crossing,False,4900,29,track_circuit,0.0,CLEAR,True,19.738,True,CHN-BGLR,proceed_with_caution
65,8.445,clear,True,7,sensor_miscount,False,2237,36,vibration,0.0,CLEAR,True,31.845,False,KOL-HOW,reduce_speed
127,0.388,rain,True,5,track_buckling,False,2321,34,axle_counter,0.0,CLEAR,True,24.679,False,KOL-HOW,proceed_with_caution
140,9.274,rain,False,4,equipment_failure_ahead,False,469,34,accelerometer,7.14,CLEAR,False,12.504,False,DEL-AGRA,proceed_with_caution
108,7.696,snow,False,3,landslide_debris,True,779,66,axle_counter,47.28,OCCUPIED,True,36.412,False,HYB-SEC,proceed_with_caution
121,3.974,clear,False,7,fallen_tree,False,1943,81,accelerometer,0.0,OCCUPIED,True,19.79,False,DEL-AGRA,reduce_speed
197,3.1,fog,False,3,broken_rail,True,2782,97,track_circuit,0.0,OCCUPIED,False,6.291,False,HYB-SEC,proceed_with_caution
157,14.664,snow,True,4,unknown_obstruction,True,333,62,accelerometer,55.9,CLEAR,True,17.383,False,KOL-HOW,reduce_speed
186,3.207,heavy_rain,True,5,stranded_vehicle,False,3729,0,accelerometer,0.0,CLEAR,True,31.01,False,DEL-AGRA,reduce_speed
144,3.797,heavy_rain,False,7,track_buckling,False,2652,52,vibration,0.0,CLEAR,False,8.932,True,DEL-AGRA,reduce_speed
191,12.835,clear,False,5,sensor_miscount,False,2106,6,vibration,0.0,CLEAR,False,32.787,False,DEL-AGRA,proceed_with_caution
137,11.16,fog,False,5,water_logging,False,487,78,vibration,0.0,OCCUPIED,True,10.795,False,DEL-AGRA,proceed_with_caution
93,3.862,heavy_rain,False,5,track_buckling,False,4582,53,track_circuit,76.63,CLEAR,False,21.354,True,MUM-PUNE,proceed_with_caution
85,10.678,heavy_rain,True,8,water_logging,False,2669,47,accelerometer,76.42,OCCUPIED,True,12.036,False,CHN-BGLR,reduce_speed
110,7.2,flood,True,8,landslide_debris,False,2340,76,track_circuit,51.76,CLEAR,False,10.741,False,KOL-HOW,reduce_speed
191,18.518,heavy_rain,True,1,water_logging,True,2180,46,axle_counter,23.3,CLEAR,True,45.894,False,KOL-HOW,reduce_speed
192,16.39,clear,True,6,landslide_debris,False,4730,48,track_circuit,78.01,CLEAR,False,20.826,False,MUM-PUNE,reduce_speed
47,12.678,snow,False,2,signal_cable_theft,True,4433,72,axle_counter,0.0,CLEAR,True,49.868,False,HYB-SEC,proceed_with_caution
155,5.796,clear,False,3,boulder,False,413,70,accelerometer,26.26,CLEAR,False,6.519,True,HYB-SEC,proceed_with_caution
191,3.922,rain,False,6,fallen_tree,True,2191,99,accelerometer,0.0,CLEAR,True,18.263,True,KOL-HOW,reduce_speed
123,3.385,clear,False,7,equipment_failure_ahead,False,1204,56,track_circuit,0.0,CLEAR,True,37.887,False,DEL-AGRA,reduce_speed
82,17.375,clear,False,1,unknown_obstruction,False,2509,57,accelerometer,0.0,OCCUPIED,True,27.321,False,HYB-SEC,proceed_with_caution
81,13.901,fog,False,4,environmental_false_positive,False,2102,21,track_circuit,28.4,CLEAR,True,0.417,False,KOL-HOW,proceed_with_caution
137,17.286,flood,True,7,environmental_false_positive,False,3128,65,track_circuit,90.39,OCCUPIED,True,9.321,False,CHN-BGLR,reduce_speed
55,4.948,fog,True,4,cattle_crossing,False,160,44,vibration,35.54,CLEAR,False,25.063,False,KOL-HOW,reduce_speed
52,18.883,flood,False,3,water_logging,False,1134,11,accelerometer,0.0,CLEAR,True,21.323,False,HYB-SEC,proceed_with_caution
97,13.049,heavy_rain,True,6,fallen_tree,False,2541,88,axle_counter,0.0,CLEAR,True,7.902,True,HYB-SEC,reduce_speed
126,16.79,clear,True,1,water_logging,False,3401,52,vibration,44.3,CLEAR,True,6.577,True,HYB-SEC,proceed_with_caution
104,11.927,heavy_rain,True,1,boulder,False,3914,17,accelerometer,71.2,CLEAR,True,23.692,True,MUM-PUNE,proceed_with_caution
150,4.451,flood,False,3,fallen_tree,True,3608,78,accelerometer,68.79,OCCUPIED,True,38.811,False,CHN-BGLR,proceed_with_caution
191,11.876,rain,True,7,equipment_failure_ahead,True,905,57,accelerometer,0.0,OCCUPIED,True,26.893,False,DEL-AGRA,reduce_speed
57,3.797,heavy_rain,True,8,equipment_failure_ahead,False,3789,21,accelerometer,0.0,CLEAR,False,23.179,False,DEL-AGRA,reduce_speed
194,18.757,clear,False,3,cattle_crossing,False,214,22,accelerometer,0.0,OCCUPIED,True,16.204,False,MUM-PUNE,proceed_with_caution
74,14.125,clear,False,2,unknown_obstruction,False,4201,78,axle_counter,37.87,CLEAR,True,16.76,False,MUM-PUNE,proceed_with_caution
58,8.392,clear,False,7,broken_rail,True,1490,15,axle_counter,0.0,CLEAR,True,22.932,False,HYB-SEC,reduce_speed
171,4.758,heavy_rain,True,5,cattle_crossing,False,4935,76,track_circuit,24.47,CLEAR,True,41.263,True,MUM-PUNE,reduce_speed
82,17.077,rain,False,7,stranded_vehicle,False,728,6,track_circuit,0.0,CLEAR,True,33.046,False,HYB-SEC,reduce_speed
161,14.987,clear,False,1,equipment_failure_ahead,True,3029,48,track_circuit,0.0,CLEAR,True,34.731,False,HYB-SEC,proceed_with_caution
98,12.241,clear,True,6,environmental_false_positive,False,728,61,vibration,42.71,CLEAR,True,31.162,False,HYB-SEC,reduce_speed
172,9.85,heavy_rain,True,6,unknown_obstruction,True,1595,0,track_circuit,0.0,OCCUPIED,True,30.765,False,DEL-AGRA,reduce_speed
99,0.226,heavy_rain,True,4,equipment_failure_ahead,True,2469,64,vibration,0.0,CLEAR,True,36.22,False,DEL-AGRA,reduce_speed
131,18.446,clear,False,5,landslide_debris,False,3954,19,accelerometer,89.21,CLEAR,False,46.389,True,HYB-SEC,proceed_with_caution
125,11.104,fog,True,5,water_logging,False,2906,8,axle_counter,0.0,CLEAR,True,26.714,True,HYB-SEC,reduce_speed
123,14.105,heavy_rain,True,1,cattle_crossing,True,1956,47,accelerometer,82.95,CLEAR,True,5.612,False,MUM-PUNE,reduce_speed
51,15.981,rain,False,3,water_logging,False,4299,39,vibration,0.0,OCCUPIED,False,33.836,True,DEL-AGRA,proceed_with_caution
178,2.317,fog,True,1,sensor_miscount,False,2740,59,track_circuit,10.31,CLEAR,False,31.943,False,MUM-PUNE,reduce_speed
126,15.456,clear,False,4,track_buckling,True,134,79,track_circuit,20.66,CLEAR,True,47.164,False,HYB-SEC,proceed_with_caution
131,10.812,clear,True,1,environmental_false_positive,True,3152,6,track_circuit,0.0,OCCUPIED,False,31.474,False,CHN-BGLR,proceed_with_caution
95,14.258,rain,False,5,equipment_failure_ahead,False,4661,16,track_circuit,81.29,CLEAR,True,32.221,False,CHN-BGLR,proceed_with_caution
111,18.257,clear,False,6,environmental_false_positive,False,2670,58,accelerometer,3.03,CLEAR,True,42.288,False,KOL-HOW,reduce_speed
71,8.114,clear,False,2,signal_cable_theft,False,2484,68,accelerometer,40.08,CLEAR,True,7.951,False,DEL-AGRA,proceed_with_caution
196,8.623,snow,False,5,water_logging,False,1944,22,track_circuit,73.94,CLEAR,True,16.269,True,CHN-BGLR,proceed_with_caution
62,11.965,flood,False,6,cattle_crossing,False,513,11,axle_counter,0.0,OCCUPIED,True,22.649,False,HYB-SEC,proceed_with_caution
126,5.995,clear,False,6,cattle_crossing,False,2830,11,track_circuit,61.15,OCCUPIED,False,3.121,False,DEL-AGRA,emergency_stop
136,2.194,snow,True,1,cattle_crossing,False,3239,80,vibration,71.18,CLEAR,True,33.124,False,MUM-PUNE,reduce_speed
137,16.799,snow,True,10,environmental_false_positive,True,105,9,track_circuit,14.4,CLEAR,False,6.789,True,CHN-BGLR,reduce_speed
199,18.606,flood,False,5,cattle_crossing,False,3696,49,vibration,22.57,CLEAR,True,42.34,False,HYB-SEC,proceed_with_caution
192,7.339,flood,False,5,unknown_obstruction,False,4763,61,track_circuit,14.21,CLEAR,True,44.496,True,CHN-BGLR,proceed_with_caution
64,13.681,fog,True,5,sensor_miscount,True,2824,68,track_circuit,46.89,CLEAR,True,17.646,False,KOL-HOW,reduce_speed
197,14.989,clear,False,5,landslide_debris,False,4746,21,track_circuit,65.63,OCCUPIED,True,14.341,True,HYB-SEC,proceed_with_caution
109,2.651,snow,True,7,landslide_debris,False,4956,22,axle_counter,65.92,OCCUPIED,True,35.039,False,HYB-SEC,reduce_speed
66,19.347,rain,True,7,broken_rail,False,3392,98,accelerometer,23.79,OCCUPIED,True,28.888,False,DEL-AGRA,reduce_speed
74,1.05,snow,True,5,broken_rail,False,4372,29,accelerometer,68.35,CLEAR,True,43.514,True,CHN-BGLR,reduce_speed
180,13.658,rain,True,8,environmental_false_positive,False,3547,78,vibration,33.5,OCCUPIED,True,29.209,False,MUM-PUNE,reduce_speed
94,10.399,heavy_rain,False,10,water_logging,False,79,8,track_circuit,0.0,CLEAR,True,36.263,False,DEL-AGRA,reduce_speed
197,13.132,clear,False,8,environmental_false_positive,True,992,11,axle_counter,0.0,OCCUPIED,True,12.667,False,DEL-AGRA,reduce_speed
115,15.387,flood,False,6,equipment_failure_ahead,False,1336,99,track_circuit,0.0,CLEAR,True,3.003,False,KOL-HOW,reduce_speed
96,12.206,clear,True,5,track_buckling,False,3542,27,track_circuit,91.26,CLEAR,True,28.567,False,CHN-BGLR,reroute
45,18.658,clear,False,4,unknown_obstruction,False,3215,73,track_circuit,51.54,CLEAR,True,36.388,False,DEL-AGRA,proceed_with_caution
168,2.424,clear,False,10,water_logging,False,3291,7,track_circuit,36.54,CLEAR,True,38.325,False,MUM-PUNE,emergency_stop
93,5.977,flood,True,2,unknown_obstruction,False,705,80,accelerometer,0.0,CLEAR,True,49.819,False,CHN-BGLR,proceed_with_caution
123,9.994,heavy_rain,False,7,landslide_debris,True,469,43,track_circuit,0.0,OCCUPIED,True,22.919,False,HYB-SEC,reduce_speed
63,0.738,heavy_rain,True,6,broken_rail,False,385,31,axle_counter,0.0,OCCUPIED,False,4.865,False,HYB-SEC,reduce_speed
74,9.943,snow,False,3,equipment_failure_ahead,True,2773,94,accelerometer,0.0,CLEAR,False,10.662,True,MUM-PUNE,proceed_with_caution
81,15.151,clear,True,4,track_buckling,False,4777,5,axle_counter,10.0,OCCUPIED,True,24.348,True,MUM-PUNE,proceed_with_caution
196,17.738,fog,True,7,equipment_failure_ahead,False,1049,26,axle_counter,63.98,CLEAR,False,30.527,True,MUM-PUNE,reduce_speed
67,12.544,heavy_rain,False,4,landslide_debris,False,1582,15,track_circuit,0.0,CLEAR,True,10.405,True,DEL-AGRA,proceed_with_caution
166,9.95,fog,True,8,landslide_debris,False,2345,26,accelerometer,25.14,CLEAR,False,46.243,True,DEL-AGRA,reduce_speed
105,14.428,clear,False,4,fallen_tree,False,2678,29,track_circuit,0.0,CLEAR,True,9.998,False,DEL-AGRA,proceed_with_caution
156,2.899,rain,False,5,cattle_crossing,False,3759,92,axle_counter,63.2,CLEAR,True,34.611,True,MUM-PUNE,proceed_with_caution
152,3.424,rain,True,8,sensor_miscount,True,1402,73,axle_counter,8.65,OCCUPIED,True,23.674,False,DEL-AGRA,reduce_speed
108,4.957,fog,True,3,sensor_miscount,False,4709,0,accelerometer,0.0,OCCUPIED,False,25.211,False,CHN-BGLR,reduce_speed
70,9.049,snow,True,5,landslide_debris,False,3341,27,axle_counter,0.0,CLEAR,True,23.989,False,CHN-BGLR,reduce_speed
51,19.528,fog,True,3,unknown_obstruction,False,3044,80,accelerometer,0.0,OCCUPIED,True,44.672,False,DEL-AGRA,reduce_speed
183,11.505,snow,True,6,sensor_miscount,False,459,65,vibration,0.0,CLEAR,True,2.044,False,HYB-SEC,reduce_speed
97,2.768,heavy_rain,True,5,environmental_false_positive,False,4762,89,axle_counter,0.0,CLEAR,False,25.178,False,DEL-AGRA,reduce_speed
169,10.029,rain,False,5,signal_cable_theft,False,4375,37,accelerometer,0.0,CLEAR,False,4.365,False,MUM-PUNE,proceed_with_caution
72,3.295,flood,True,3,track_buckling,False,4275,80,track_circuit,0.0,CLEAR,True,36.885,True,MUM-PUNE,proceed_with_caution
104,16.699,flood,True,4,sensor_miscount,False,2683,62,accelerometer,0.0,OCCUPIED,True,39.463,False,KOL-HOW,proceed_with_caution
57,2.967,snow,True,8,sensor_miscount,False,4395,36,axle_counter,0.0,CLEAR,True,49.689,False,CHN-BGLR,reduce_speed
188,14.143,clear,False,9,track_buckling,False,4432,20,vibration,0.0,CLEAR,True,7.269,False,KOL-HOW,emergency_stop
184,19.512,flood,True,6,broken_rail,False,4709,85,axle_counter,79.96,CLEAR,True,23.949,True,HYB-SEC,reduce_speed
101,8.919,clear,True,2,environmental_false_positive,True,4322,28,vibration,0.0,CLEAR,True,33.578,True,HYB-SEC,proceed_with_caution
199,12.102,rain,False,8,water_logging,False,3513,47,accelerometer,37.28,CLEAR,True,22.279,False,MUM-PUNE,reduce_speed
151,16.074,rain,True,7,cattle_crossing,False,3403,17,track_circuit,14.36,CLEAR,False,49.332,True,HYB-SEC,reduce_speed
149,12.776,clear,True,3,broken_rail,False,1131,25,axle_counter,83.23,CLEAR,True,41.312,False,KOL-HOW,proceed_with_caution
102,0.537,fog,True,4,environmental_false_positive,False,3881,15,vibration,41.72,OCCUPIED,True,1.422,False,CHN-BGLR,reduce_speed
137,11.621,clear,False,7,environmental_false_positive,False,989,47,track_circuit,0.0,CLEAR,True,23.052,False,KOL-HOW,reduce_speed
152,12.725,clear,False,1,stranded_vehicle,False,639,65,axle_counter,0.0,OCCUPIED,True,8.357,False,KOL-HOW,proceed_with_caution
122,5.429,fog,False,4,signal_cable_theft,False,1187,1,axle_counter,51.82,OCCUPIED,True,46.045,True,MUM-PUNE,proceed_with_caution
93,15.902,clear,False,6,signal_cable_theft,False,4524,89,track_circuit,0.0,CLEAR,True,0.869,False,KOL-HOW,reduce_speed
197,10.462,rain,False,3,stranded_vehicle,True,981,28,axle_counter,0.0,CLEAR,True,10.492,False,CHN-BGLR,proceed_with_caution
64,0.376,snow,True,5,fallen_tree,True,4216,75,track_circuit,46.91,CLEAR,True,0.514,True,DEL-AGRA,reduce_speed
96,3.696,clear,False,2,unknown_obstruction,False,4759,44,vibration,0.0,CLEAR,True,40.979,False,HYB-SEC,proceed_with_caution
117,3.435,clear,False,1,unknown_obstruction,True,1763,64,accelerometer,0.0,CLEAR,False,9.042,False,CHN-BGLR,proceed_with_caution
